Hour,Region,GPU_Used,GPU_Utilization,AI_IT_Load_MW,NonAI_IT_Load_MW,IT_Load_MW,Total_Load_MW,AvailableRenewable_MW,UsedRenewable_MW,GridSell_MW,Curtailment_MW,GridPurchase_MW,NetImport_MW,Cost_CNY,CarbonEmission_tCO2,RenewableUtilization
0,RegionA,14.383333333333333,0.02283068783068783,1.2583333333333333,367.981667,369.24000033333334,498.47400045000006,540.19,498.47400045000006,0.0,41.71599954999999,0.0,0.0,0.0,0.0,0.9227753206279272
0,RegionB,58.833333333333336,0.10056980056980057,7.673333333333334,325.436667,333.11000033333335,449.69850045000004,540.19,449.69850045000004,0.0,90.49149955000001,0.0,0.0,0.0,0.0,0.8324820904681686
0,RegionC,170.13333333333333,0.3150617283950617,26.970666666666666,337.659333,364.62999966666666,503.18939953999995,540.19,503.18939953999995,0.0,37.0006004600001,0.0,0.0,0.0,0.0,0.9315044697976637
0,RegionD,57.0,0.03872282608695652,9.120000000000001,296.44,305.56,391.1168,540.19,391.1168,149.07320000000004,0.0,0.0,-149.07320000000004,-32499.448332000007,0.0,1.0
0,RegionE,23.0,0.022727272727272728,2.3000000000000003,346.67,348.97,436.21250000000003,540.19,436.21250000000003,103.97750000000002,0.0,0.0,-103.97750000000002,-20032.305150000004,0.0,1.0
0,RegionF,0.0,0.0,0.0,358.41,358.41,455.18070000000006,540.19,455.18070000000006,85.0093,0.0,0.0,-85.0093,-17239.88604,0.0,1.0
1,RegionA,11.0,0.01746031746031746,0.88,393.03,393.90999999999997,531.7785,587.87,531.7785,0.0,56.091499999999996,0.0,0.0,0.0,0.0,0.9045851974075901
1,RegionB,29.099999999999998,0.04974358974358974,2.6013333333333333,381.385333,383.98666633333335,518.38199955,587.87,518.38199955,0.0,69.48800044999996,0.0,0.0,0.0,0.0,0.881796995169
1,RegionC,259.4666666666667,0.4804938271604939,41.477333333333334,357.876,399.3533333333333,551.1075999999999,587.87,551.1075999999999,0.0,36.76240000000007,0.0,0.0,0.0,0.0,0.937465085818293
1,RegionD,31.900000000000006,0.021671195652173916,3.936000000000001,304.584,308.52,394.9056,587.87,394.9056,180.0,12.964400000000012,0.0,-180.0,-39267.0,0.0,0.9779468249783116
1,RegionE,21.849999999999998,0.021590909090909088,2.185,382.138333,384.323333,480.40416625,587.87,480.40416625,107.46583375,0.0,0.0,-107.46583375,-20717.263430325,0.0,1.0
1,RegionF,0.0,0.0,0.0,314.83,314.83,399.8341,587.87,399.8341,188.03590000000003,0.0,0.0,-188.03590000000003,-38158.125187000005,0.0,1.0
2,RegionA,27.95,0.044365079365079364,2.2359999999999998,395.664,397.9,537.165,650.0,537.165,0.0,112.83500000000004,0.0,0.0,0.0,0.0,0.8264076923076923
2,RegionB,107.8,0.18427350427350428,14.084,361.789333,375.873333,507.42899955,650.0,507.42899955,0.0,142.57100044999999,0.0,0.0,0.0,0.0,0.7806599993076924
2,RegionC,250.16666666666669,0.46327160493827163,39.946666666666665,357.1,397.0466666666667,547.9244,650.0,547.9244,0.0,102.07560000000001,0.0,0.0,0.0,0.0,0.8429606153846154
2,RegionD,16.0,0.010869565217391304,1.6,309.091667,310.691667,397.68533376,650.0,397.68533376,180.0,72.31466624000001,0.0,-180.0,-39292.2,0.0,0.8887466673230769
2,RegionE,18.699999999999978,0.018478260869565194,2.991999999999997,382.82,385.812,482.265,650.0,482.265,167.735,0.0,0.0,-167.735,-32357.758850000002,0.0,1.0
