Hour,Region,GPU_Used,GPU_Utilization,AI_IT_Load_MW,NonAI_IT_Load_MW,IT_Load_MW,Total_Load_MW,AvailableRenewable_MW,UsedRenewable_MW,GridSell_MW,Curtailment_MW,GridPurchase_MW,NetImport_MW,Cost_CNY,CarbonEmission_tCO2,RenewableUtilization
2376,RegionA,14.0,0.022222222222222223,1.34,309.804667,311.14466699999997,420.04530045,540.19,420.04530045,0.0,120.14469955000004,0.0,0.0,0.0,0.0,0.7775880716969954
2376,RegionB,54.0,0.09230769230769231,7.220000000000001,326.364667,333.584667,450.33930045000005,540.19,450.33930045000005,0.0,89.85069955,0.0,0.0,0.0,0.0,0.8336683397508284
2376,RegionC,65.0,0.12037037037037036,9.84,344.690333,354.530333,489.25185953999994,540.19,489.25185953999994,0.0,50.93814046000011,0.0,0.0,0.0,0.0,0.9057032887317423
2376,RegionD,0.0,0.0,0.0,306.754667,306.754667,392.64597376,540.19,392.64597376,147.54402624000005,0.0,0.0,-147.54402624000005,-32471.489294899213,0.0,1.0
2376,RegionE,15.433333333331575,0.015250329380762425,1.5433333333331576,284.838667,286.38200033333317,357.97750041666643,540.19,357.97750041666643,182.21249958333362,0.0,0.0,-182.21249958333362,-35438.50904396256,0.0,1.0
2376,RegionF,32.0,0.033126293995859216,5.12,294.039333,299.159333,379.93235291,540.19,379.93235291,160.25764709000003,0.0,0.0,-160.25764709000003,-32809.548088735704,0.0,1.0
2377,RegionA,41.56666666666433,0.06597883597883228,3.6966666666664336,365.486667,369.18333366666644,498.3975004499997,587.87,498.3975004499997,0.0,89.4724995500003,0.0,0.0,0.0,0.0,0.8478022359535267
2377,RegionB,119.66666666666788,0.20455840455840663,17.593333333333433,352.361333,369.9546663333334,499.43879955000017,587.87,499.43879955000017,0.0,88.43120044999984,0.0,0.0,0.0,0.0,0.8495735444060765
2377,RegionC,210.25,0.38935185185185184,32.82,328.52,361.34,498.64919999999995,587.87,498.64919999999995,0.0,89.22080000000005,0.0,0.0,0.0,0.0,0.8482303910728561
2377,RegionD,0.0,0.0,0.0,329.964667,329.964667,422.35477376000006,587.87,422.35477376000006,165.51522623999995,0.0,0.0,-165.51522623999995,-36443.14251352319,0.0,1.0
2377,RegionE,14.0,0.01383399209486166,1.3,278.656667,279.95666700000004,349.94583375,587.87,349.94583375,220.0,17.924166249999985,0.0,-220.0,-42807.600000000006,0.0,0.9695099830744893
2377,RegionF,22.266666666662786,0.023050379572114685,3.402666666666046,289.888,293.290666666666,372.4791466666659,587.87,372.4791466666659,215.39085333333412,0.0,0.0,-215.39085333333412,-44116.354579733495,0.0,1.0
2378,RegionA,165.75000000000045,0.2630952380952388,23.180000000000035,386.013333,409.19333300000005,552.4109995500002,650.0,552.4109995500002,0.0,97.58900044999984,0.0,0.0,0.0,0.0,0.8498630762307695
