Hour,Region,GPU_Used,GPU_Utilization,AI_IT_Load_MW,NonAI_IT_Load_MW,IT_Load_MW,Total_Load_MW,AvailableRenewable_MW,UsedRenewable_MW,GridSell_MW,Curtailment_MW,GridPurchase_MW,NetImport_MW,Cost_CNY,CarbonEmission_tCO2,RenewableUtilization
2376,RegionA,3.0,0.004761904761904762,0.24,309.804667,310.044667,418.56030045000006,540.19,418.56030045000006,0.0,121.62969955,0.0,0.0,0.0,0.0,0.7748390389492587
2376,RegionB,11.0,0.018803418803418803,0.88,326.364667,327.244667,441.78030045,540.19,441.78030045,0.0,98.40969955000003,0.0,0.0,0.0,0.0,0.8178239146411448
2376,RegionC,235.0,0.4351851851851852,36.019999999999996,344.690333,380.710333,525.38025954,540.19,525.38025954,0.0,14.809740460000057,0.0,0.0,0.0,0.0,0.9725842010033505
2376,RegionD,0.0,0.0,0.0,306.754667,306.754667,392.64597376,540.19,392.64597376,147.54402624000005,0.0,0.0,-147.54402624000005,-32471.489294899213,0.0,1.0
2376,RegionE,4.766666666667334,0.004710144927536891,0.4766666666667334,284.838667,285.31533366666673,356.6441670833334,540.19,356.6441670833334,183.54583291666665,0.0,0.0,-183.54583291666665,-35697.8290439625,0.0,1.0
2376,RegionF,0.0,0.0,0.0,294.039333,294.039333,373.42995291,540.19,373.42995291,166.76004709000006,0.0,0.0,-166.76004709000006,-34140.78444073571,0.0,1.0
2377,RegionA,118.0,0.1873015873015873,18.48,365.486667,383.96666700000003,518.35500045,587.87,518.35500045,0.0,69.51499954999997,0.0,0.0,0.0,0.0,0.8817510681783388
2377,RegionB,114.66666666666788,0.19601139601139808,17.33333333333343,352.361333,369.69466633333343,499.08779955000017,587.87,499.08779955000017,0.0,88.78220044999983,0.0,0.0,0.0,0.0,0.8489764736251215
2377,RegionC,302.78333333333694,0.5607098765432166,45.16533333333391,328.52,373.6853333333339,515.6857600000008,587.87,515.6857600000008,0.0,72.18423999999925,0.0,0.0,0.0,0.0,0.877210539745183
2377,RegionD,0.0,0.0,0.0,329.964667,329.964667,422.35477376000006,587.87,422.35477376000006,165.51522623999995,0.0,0.0,-165.51522623999995,-36443.14251352319,0.0,1.0
2377,RegionE,5.0,0.004940711462450593,0.4,278.656667,279.056667,348.82083375,587.87,348.82083375,220.0,19.049166249999985,0.0,-220.0,-42807.600000000006,0.0,0.9675962946739926
2377,RegionF,2.0,0.002070393374741201,0.16,289.888,290.048,368.36096000000003,587.87,368.36096000000003,219.50903999999997,0.0,0.0,-219.50903999999997,-44959.84157279999,0.0,1.0
2378,RegionA,124.75000000000045,0.19801587301587373,19.02000000000004,386.013333,405.033333,546.79499955,650.0,546.79499955,0.0,103.20500044999994,0.0,0.0,0.0,0.0,0.8412230762307693
2378,RegionB,114.89999999999964,0.19641025641025578,17.351999999999972,382.850667,400.20266699999996,540.27360045,650.0,540.27360045,0.0,109.72639955,0.0,0.0,0.0,0.0,0.8311901545384616
2378,RegionC,262.8666666666668,0.48679012345679035,37.88933333333334,365.282667,403.17200033333336,556.37736046,650.0,556.37736046,0.0,93.62263954000002,0.0,0.0,0.0,0.0,0.8559651699384615
2378,RegionD,23.0,0.015625,2.3000000000000003,348.947333,351.247333,449.59658624,650.0,449.59658624,180.0,20.403413759999978,0.0,-180.0,-39648.6,0.0,0.9686101326769232
2378,RegionE,1.0166666666677884,0.0010046113306993957,0.08133333333342307,270.491,270.5723333333334,338.2154166666668,650.0,338.2154166666668,220.0,91.78458333333322,0.0,-220.0,-42825.2,0.0,0.8587929487179489
2378,RegionF,2.0,0.002070393374741201,0.16,288.251333,288.411333,366.28239291,650.0,366.28239291,220.0,63.71760709,0.0,-220.0,-45080.2,0.0,0.9019729121692308
2379,RegionA,131.00000000000682,0.20793650793651877,20.377333333334427,393.177333,413.5546663333344,558.2987995500015,722.35,558.2987995500015,0.0,164.05120044999853,0.0,0.0,0.0,0.0,0.772892364573962
2379,RegionB,113.84999999999991,0.19461538461538447,17.267999999999994,383.332,400.59999999999997,540.81,722.35,540.81,0.0,181.54000000000008,0.0,0.0,0.0,0.0,0.7486813871391983
2379,RegionC,282.10000000000764,0.5224074074074215,40.86800000000119,363.225333,404.09333300000117,557.6487995400016,722.35,557.6487995400016,0.0,164.7012004599984,0.0,0.0,0.0,0.0,0.7719925237627211
2379,RegionD,10.216666666668061,0.00694067028985602,0.9016666666668062,373.827,374.7286666666668,479.6526933333335,722.35,479.6526933333335,180.0,62.69730666666652,0.0,-180.0,-39664.8,0.0,0.91320370088369
2379,RegionE,12.0,0.011857707509881422,1.2000000000000002,303.226,304.426,380.53249999999997,722.35,380.53249999999997,220.0,121.81750000000005,0.0,-220.0,-42840.6,0.0,0.8313594517892988
2379,RegionF,2.0,0.002070393374741201,0.16,297.421333,297.58133300000003,377.92829291000004,722.35,377.92829291000004,220.0,124.42170708999998,0.0,-220.0,-45095.6,0.0,0.827754264428601
2380,RegionA,140.1833333333302,0.22251322751322256,22.349333333332833,376.727333,399.0766663333328,538.7534995499993,800.0,538.7534995499993,0.0,261.24650045000067,0.0,0.0,0.0,0.0,0.6734418744374991
2380,RegionB,123.9333333333334,0.21185185185185196,18.416000000000057,361.266667,379.68266700000004,512.5716004500001,800.0,512.5716004500001,0.0,287.4283995499999,0.0,0.0,0.0,0.0,0.6407145005625001
2380,RegionC,260.0,0.48148148148148145,35.38,367.83,403.21,556.4297999999999,800.0,556.4297999999999,0.0,243.5702000000001,0.0,0.0,0.0,0.0,0.6955372499999999
2380,RegionD,6.0,0.004076086956521739,0.48,401.420667,401.900667,514.4328537600001,800.0,514.4328537600001,180.0,105.56714623999994,0.0,-180.0,-39679.2,0.0,0.8680410672000001
2380,RegionE,6.200000000002547,0.006126482213441252,0.6200000000002548,379.651333,380.27133300000025,475.3391662500003,800.0,475.3391662500003,220.0,104.66083374999971,0.0,-220.0,-42858.2,0.0,0.8691739578125004
2380,RegionF,2.0,0.002070393374741201,0.16,273.648333,273.808333,347.73658291000004,800.0,347.73658291000004,220.0,232.26341708999996,0.0,-220.0,-45113.2,0.0,0.7096707286375
2381,RegionA,111.0,0.1761904761904762,17.68,374.448667,392.128667,529.37370045,877.65,529.37370045,0.0,348.27629955,0.0,0.0,0.0,0.0,0.6031717660229021
2381,RegionB,164.95000000000528,0.281965811965821,25.16400000000089,353.538667,378.7026670000009,511.2486004500012,877.65,511.2486004500012,0.0,366.40139954999876,0.0,0.0,0.0,0.0,0.5825199116390375
2381,RegionC,283.8500000000017,0.5256481481481513,38.68266666666705,365.41,404.09266666666707,557.6478800000006,877.65,557.6478800000006,0.0,320.0021199999994,0.0,0.0,0.0,0.0,0.6353875462883845
2381,RegionD,6.0,0.004076086956521739,0.48,402.656,403.136,516.01408,877.65,516.01408,180.0,181.63591999999994,0.0,-180.0,-39693.6,0.0,0.7930428758616761
2381,RegionE,2.5666666666675155,0.00253623188405881,0.2566666666667516,357.794667,358.0513336666668,447.5641670833335,877.65,447.5641670833335,220.0,210.0858329166665,0.0,-220.0,-42873.6,0.0,0.7606268638789193
