Hour,Region,GPU_Used,GPU_Utilization,AI_IT_Load_MW,NonAI_IT_Load_MW,IT_Load_MW,Total_Load_MW,AvailableRenewable_MW,UsedRenewable_MW,GridSell_MW,Curtailment_MW,GridPurchase_MW,NetImport_MW,Cost_CNY,CarbonEmission_tCO2,RenewableUtilization
2376,RegionA,3.0,0.004761904761904762,0.24,309.804667,310.044667,418.56030045000006,540.19,418.56030045000006,0.0,121.62969955,0.0,0.0,0.0,0.0,0.7748390389492587
2376,RegionB,20.0,0.03418803418803419,1.78,326.364667,328.14466699999997,442.99530045,540.19,442.99530045,0.0,97.19469955000005,0.0,0.0,0.0,0.0,0.8200731232529295
2376,RegionC,65.0,0.12037037037037036,9.84,344.690333,354.530333,489.25185953999994,540.19,489.25185953999994,0.0,50.93814046000011,0.0,0.0,0.0,0.0,0.9057032887317423
2376,RegionD,119.0,0.08084239130434782,19.04,306.754667,325.794667,417.01717376,540.19,417.01717376,123.17282624000006,0.0,0.0,-123.17282624000006,-27107.875598899216,0.0,1.0
2376,RegionE,17.99999999999909,0.017786561264821237,1.7999999999999092,284.838667,286.6386669999999,358.29833374999987,540.19,358.29833374999987,181.89166625000018,0.0,0.0,-181.89166625000018,-35376.110168962536,0.0,1.0
2376,RegionF,34.0,0.035196687370600416,5.44,294.039333,299.479333,380.33875291,540.19,380.33875291,159.85124709000007,0.0,0.0,-159.85124709000007,-32726.345816735713,0.0,1.0
2377,RegionA,136.0,0.21587301587301588,19.92,365.486667,385.406667,520.2990004500001,587.87,520.2990004500001,0.0,67.5709995499999,0.0,0.0,0.0,0.0,0.8850579217343972
2377,RegionB,123.66666666666788,0.21139601139601347,18.23333333333343,352.361333,370.5946663333334,500.30279955000015,587.87,500.30279955000015,0.0,87.56720044999986,0.0,0.0,0.0,0.0,0.8510432570976579
2377,RegionC,232.25,0.4300925925925926,36.34,328.52,364.86,503.5068,587.87,503.5068,0.0,84.3632,0.0,0.0,0.0,0.0,0.8564934424277476
2377,RegionD,55.53333333333694,0.03772644927536477,8.88533333333391,329.964667,338.8500003333339,433.72800042666745,587.87,433.72800042666745,154.14199957333255,0.0,0.0,-154.14199957333255,-33938.985466056365,0.0,1.0
2377,RegionE,22.0,0.021739130434782608,2.1,278.656667,280.75666700000005,350.9458337500001,587.87,350.9458337500001,220.0,16.924166249999928,0.0,-220.0,-42807.600000000006,0.0,0.9712110394304864
2377,RegionF,36.0,0.037267080745341616,5.6000000000000005,289.888,295.488,375.26976,587.87,375.26976,212.60023999999999,0.0,0.0,-212.60023999999999,-43544.781156799996,0.0,1.0
2378,RegionA,142.75000000000045,0.2265873015873023,20.460000000000036,386.013333,406.473333,548.73899955,650.0,548.73899955,0.0,101.26100044999998,0.0,0.0,0.0,0.0,0.8442138454615384
2378,RegionB,123.89999999999964,0.21179487179487116,18.25199999999997,382.850667,401.10266699999994,541.4886004499999,650.0,541.4886004499999,0.0,108.51139955000008,0.0,0.0,0.0,0.0,0.8330593853076922
2378,RegionC,229.8666666666668,0.42567901234567923,36.149333333333345,365.282667,401.43200033333335,553.97616046,650.0,553.97616046,0.0,96.02383954000004,0.0,0.0,0.0,0.0,0.8522710160923076
2378,RegionD,120.0,0.08152173913043478,19.2,348.947333,368.147333,471.22858624,650.0,471.22858624,178.77141375999997,0.0,0.0,-178.77141375999997,-39377.97930891519,0.0,1.0
2378,RegionE,18.01666666666779,0.01780303030303141,1.7813333333334231,270.491,272.2723333333334,340.3404166666667,650.0,340.3404166666667,220.0,89.65958333333327,0.0,-220.0,-42825.2,0.0,0.8620621794871794
2378,RegionF,36.0,0.037267080745341616,5.6000000000000005,288.251333,293.851333,373.19119291000004,650.0,373.19119291000004,220.0,56.80880708999996,0.0,-220.0,-45080.2,0.0,0.9126018352461539
2379,RegionA,51.00000000000682,0.08095238095239178,5.737333333334427,393.177333,398.9146663333344,538.5347995500015,722.35,538.5347995500015,0.0,183.81520044999854,0.0,0.0,0.0,0.0,0.7455316668512514
2379,RegionB,122.84999999999991,0.20999999999999985,18.167999999999992,383.332,401.5,542.0250000000001,722.35,542.0250000000001,0.0,180.32499999999993,0.0,0.0,0.0,0.0,0.7503633972451029
2379,RegionC,226.10000000000036,0.41870370370370436,35.84800000000003,363.225333,399.073333,550.7211995399999,722.35,550.7211995399999,0.0,171.6288004600001,0.0,0.0,0.0,0.0,0.7624021589811032
2379,RegionD,103.99999999997817,0.07065217391302865,15.319999999996508,373.827,389.1469999999965,498.10815999999556,722.35,498.10815999999556,180.0,44.24184000000446,0.0,-180.0,-39664.8,0.0,0.9387529037170285
2379,RegionE,28.55000000000382,0.02821146245059666,2.8550000000003823,303.226,306.08100000000036,382.60125000000045,722.35,382.60125000000045,220.0,119.74874999999957,0.0,-220.0,-42840.6,0.0,0.8342233681733237
2379,RegionF,102.86666666665224,0.10648723257417415,16.298666666664356,297.421333,313.71999966666436,398.42439957666375,722.35,398.42439957666375,220.0,103.92560042333628,0.0,-220.0,-45095.6,0.0,0.8561284689924049
2380,RegionA,134.0,0.2126984126984127,19.520000000000003,376.727333,396.24733299999997,534.93389955,800.0,534.93389955,0.0,265.06610045,0.0,0.0,0.0,0.0,0.6686673744375
2380,RegionB,138.2666666666537,0.23635327635325418,20.169333333331306,361.266667,381.43600033333126,514.9386004499972,800.0,514.9386004499972,0.0,285.06139955000276,0.0,0.0,0.0,0.0,0.6436732505624966
