Hour,Region,GPU_Used,GPU_Utilization,AI_IT_Load_MW,NonAI_IT_Load_MW,IT_Load_MW,Total_Load_MW,AvailableRenewable_MW,UsedRenewable_MW,GridSell_MW,Curtailment_MW,GridPurchase_MW,NetImport_MW,Cost_CNY,CarbonEmission_tCO2,RenewableUtilization
0,RegionA,60.833333333333336,0.09656084656084657,7.933333333333334,367.981667,375.91500033333335,507.4852504500001,540.19,507.4852504500001,0.0,32.704749549999974,0.0,0.0,0.0,0.0,0.9394569511653308
0,RegionB,114.0,0.19487179487179487,17.28,325.436667,342.71666700000003,462.6675004500001,540.19,462.6675004500001,0.0,77.52249954999996,0.0,0.0,0.0,0.0,0.8564903097984043
0,RegionC,169.13333333333333,0.31320987654320986,26.810666666666666,337.659333,364.4699996666667,502.96859954,540.19,502.96859954,0.0,37.22140046000004,0.0,0.0,0.0,0.0,0.931095724726485
0,RegionD,57.0,0.03872282608695652,9.120000000000001,296.44,305.56,391.1168,540.19,391.1168,149.07320000000004,0.0,0.0,-149.07320000000004,-32499.448332000007,0.0,1.0
0,RegionE,23.0,0.022727272727272728,2.3000000000000003,346.67,348.97,436.21250000000003,540.19,436.21250000000003,103.97750000000002,0.0,0.0,-103.97750000000002,-20032.305150000004,0.0,1.0
0,RegionF,0.0,0.0,0.0,358.41,358.41,455.18070000000006,540.19,455.18070000000006,85.0093,0.0,0.0,-85.0093,-17239.88604,0.0,1.0
1,RegionA,30.05,0.0476984126984127,2.785,393.03,395.815,534.3502500000001,587.87,534.3502500000001,0.0,53.51974999999993,0.0,0.0,0.0,0.0,0.9089598890911257
1,RegionB,98.23333333333332,0.1679202279202279,14.182666666666666,381.385333,395.56799966666665,534.01679955,587.87,534.01679955,0.0,53.85320045000003,0.0,0.0,0.0,0.0,0.908392671083743
1,RegionC,257.4666666666667,0.47679012345679017,41.157333333333334,357.876,399.0333333333333,550.6659999999999,587.87,550.6659999999999,0.0,37.204000000000065,0.0,0.0,0.0,0.0,0.9367138993314847
1,RegionD,31.900000000000006,0.021671195652173916,3.936000000000001,304.584,308.52,394.9056,587.87,394.9056,180.0,12.964400000000012,0.0,-180.0,-39267.0,0.0,0.9779468249783116
1,RegionE,21.849999999999998,0.021590909090909088,2.185,382.138333,384.323333,480.40416625,587.87,480.40416625,107.46583375,0.0,0.0,-107.46583375,-20717.263430325,0.0,1.0
1,RegionF,0.0,0.0,0.0,314.83,314.83,399.8341,587.87,399.8341,188.03590000000003,0.0,0.0,-188.03590000000003,-38158.125187000005,0.0,1.0
